category,symbol,startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
linear,BTCUSDT,2023-07-30T09:00:00+00:00,29288.8,29288.8,29263.7,29269.9,169.186,4952757.3282
linear,BTCUSDT,2023-07-30T08:00:00+00:00,29284.5,29298.2,29278.2,29288.8,185.425,5430693.6639
linear,BTCUSDT,2023-07-30T07:00:00+00:00,29275.7,29286.1,29262.8,29284.5,217.619,6370532.4921
linear,BTCUSDT,2023-07-30T06:00:00+00:00,29297.2,29297.9,29256.6,29275.7,440.412,12891548.168
linear,BTCUSDT,2023-07-30T05:00:00+00:00,29308.6,29317.6,29296.2,29297.2,185.631,5439307.4782
linear,BTCUSDT,2023-07-30T04:00:00+00:00,29301.9,29316.6,29299.4,29308.6,95.163,2789053.2733
linear,BTCUSDT,2023-07-30T03:00:00+00:00,29302.9,29310,29297.6,29301.9,110.94,3250859.6971
linear,BTCUSDT,2023-07-30T02:00:00+00:00,29317.1,29317.1,29292.2,29302.9,197.084,5775103.4093
linear,BTCUSDT,2023-07-30T01:00:00+00:00,29336.2,29337,29310.7,29317.1,187.42,5495471.4829
linear,BTCUSDT,2023-07-30T00:00:00+00:00,29340.4,29345.8,29310.4,29336.2,248.838,7297602.9472
linear,BTCUSDT,2023-07-29T23:00:00+00:00,29345.6,29355.2,29338,29340.4,103.031,3023324.9023
linear,BTCUSDT,2023-07-29T22:00:00+00:00,29342.4,29354.4,29337.5,29345.6,131.764,3866517.8811
linear,BTCUSDT,2023-07-29T21:00:00+00:00,29342.2,29355,29336.9,29342.4,166.535,4887203.4655
linear,BTCUSDT,2023-07-29T20:00:00+00:00,29330,29367,29328.5,29342.2,520.471,15275430.8723
linear,BTCUSDT,2023-07-29T19:00:00+00:00,29296.1,29336.1,29296,29330,174.241,5109091.508
linear,BTCUSDT,2023-07-29T18:00:00+00:00,29311.2,29318.2,29277,29296.1,245.404,7188465.2816
linear,BTCUSDT,2023-07-29T17:00:00+00:00,29299.1,29321.7,29284.4,29311.2,298.319,8741861.4865
linear,BTCUSDT,2023-07-29T16:00:00+00:00,29284.2,29301.3,29277.4,29299.1,201.603,5904641.5358
linear,BTCUSDT,2023-07-29T15:00:00+00:00,29265.9,29285.1,29265.9,29284.2,424.376,12425816.1629
linear,BTCUSDT,2023-07-29T14:00:00+00:00,29283.8,29308.4,29264,29265.9,246.451,7217173.1534
linear,BTCUSDT,2023-07-29T13:00:00+00:00,29282.8,29322.3,29277,29283.8,381.863,11188199.2901
linear,BTCUSDT,2023-07-29T12:00:00+00:00,29254,29319.8,29246.5,29282.8,603.983,17683604.5207
linear,BTCUSDT,2023-07-29T11:00:00+00:00,29268.1,29294.5,29254,29254,353.801,10355935.8627
linear,BTCUSDT,2023-07-29T10:00:00+00:00,29270.1,29283.9,29250.4,29268.1,230.221,6738664.1986
linear,BTCUSDT,2023-07-29T09:00:00+00:00,29285.2,29291.1,29251.9,29270.1,267.404,7827844.8869
linear,BTCUSDT,2023-07-29T08:00:00+00:00,29283,29321,29249.9,29285.2,367.504,10764434.0694
linear,BTCUSDT,2023-07-29T07:00:00+00:00,29336.2,29341.9,29276,29283,224.674,6586442.7012
linear,BTCUSDT,2023-07-29T06:00:00+00:00,29357.1,29357.1,29320,29336.2,246.429,7228768.4162
linear,BTCUSDT,2023-07-29T05:00:00+00:00,29367.1,29370.3,29338.1,29357.1,138.582,4067785.5939
linear,BTCUSDT,2023-07-29T04:00:00+00:00,29357.3,29395.1,29351.5,29367.1,247.39,7266602.2925
linear,BTCUSDT,2023-07-29T03:00:00+00:00,29363,29373.7,29350,29357.3,179.559,5272199.6871
linear,BTCUSDT,2023-07-29T02:00:00+00:00,29364.9,29381.4,29349.9,29363,319.156,9371844.3082
linear,BTCUSDT,2023-07-29T01:00:00+00:00,29313.5,29366.3,29307.4,29364.9,281.079,8245616.8284
linear,BTCUSDT,2023-07-29T00:00:00+00:00,29299.2,29334.4,29282,29313.5,286.781,8405839.4831
linear,BTCUSDT,2023-07-28T23:00:00+00:00,29281.8,29315.6,29281.7,29299.2,153.658,4502757.4922
linear,BTCUSDT,2023-07-28T22:00:00+00:00,29299.4,29304,29278.2,29281.8,282.308,8269149.0664
linear,BTCUSDT,2023-07-28T21:00:00+00:00,29329.7,29356.7,29294.5,29299.4,329.396,9658925.27
linear,BTCUSDT,2023-07-28T20:00:00+00:00,29307.9,29330,29267.5,29329.7,546.047,15996857.4411
linear,BTCUSDT,2023-07-28T19:00:00+00:00,29300,29321.6,29272.3,29307.9,849.092,24877299.842
linear,BTCUSDT,2023-07-28T18:00:00+00:00,29245.5,29323.3,29230.6,29300,540.364,15821918.3916
linear,BTCUSDT,2023-07-28T17:00:00+00:00,29347,29347,29185.2,29245.5,1189.435,34804196.7931
linear,BTCUSDT,2023-07-28T16:00:00+00:00,29375.6,29391.4,29323.3,29347,1000.991,29391618.0874
linear,BTCUSDT,2023-07-28T15:00:00+00:00,29478.9,29529,29353.9,29375.6,2285.083,67267356.6761
linear,BTCUSDT,2023-07-28T14:00:00+00:00,29280.3,29500,29279,29478.9,2292.26,67415702.4405
linear,BTCUSDT,2023-07-28T13:00:00+00:00,29291.9,29308.3,29237.4,29280.3,755.124,22106220.8581
linear,BTCUSDT,2023-07-28T12:00:00+00:00,29194.6,29303,29192.6,29291.9,1091.627,31943310.3762
linear,BTCUSDT,2023-07-28T11:00:00+00:00,29207.8,29239.4,29183.8,29194.6,721.189,21061807.6554
linear,BTCUSDT,2023-07-28T10:00:00+00:00,29205.8,29222.7,29191.4,29207.8,407.227,11893976.9649
linear,BTCUSDT,2023-07-28T09:00:00+00:00,29141.5,29224.8,29116,29205.8,632.404,18439857.9956
linear,BTCUSDT,2023-07-28T08:00:00+00:00,29128.5,29177,29114.2,29141.5,1526.45,44463081.8573
linear,BTCUSDT,2023-07-28T07:00:00+00:00,29175.9,29184.4,29126.2,29128.5,618.221,18023258.6608
linear,BTCUSDT,2023-07-28T06:00:00+00:00,29173.7,29192.9,29151.7,29175.9,368.826,10761237.3161
linear,BTCUSDT,2023-07-28T05:00:00+00:00,29249.2,29252.6,29144,29173.7,472.982,13805752.1675
linear,BTCUSDT,2023-07-28T04:00:00+00:00,29241.1,29255,29207.9,29249.2,348.084,10174444.5574
linear,BTCUSDT,2023-07-28T03:00:00+00:00,29219,29279.6,29190.6,29241.1,587.377,17168291.9608
linear,BTCUSDT,2023-07-28T02:00:00+00:00,29249.4,29250.1,29171.5,29219,366.312,10701196.7568
linear,BTCUSDT,2023-07-28T01:00:00+00:00,29258.6,29283.3,29242.1,29249.4,476.084,13929613.8263
linear,BTCUSDT,2023-07-28T00:00:00+00:00,29211.3,29267,29201.4,29258.6,518.895,15169453.0507
linear,BTCUSDT,2023-07-27T23:00:00+00:00,29192.1,29216.7,29167.2,29211.3,298.463,8711772.079
linear,BTCUSDT,2023-07-27T22:00:00+00:00,29170.7,29225,29170.2,29192.1,317.222,9264797.2107
linear,BTCUSDT,2023-07-27T21:00:00+00:00,29128.1,29220,29124.4,29170.7,796.396,23234839.4362
linear,BTCUSDT,2023-07-27T20:00:00+00:00,29151.6,29180.6,29118.3,29128.1,885.477,25811041.0466
linear,BTCUSDT,2023-07-27T19:00:00+00:00,29133.3,29166.1,29090.4,29151.6,1038.533,30251937.8492
linear,BTCUSDT,2023-07-27T18:00:00+00:00,29206.1,29238.3,29070.5,29133.3,2028.162,59136832.6356
linear,BTCUSDT,2023-07-27T17:00:00+00:00,29258.6,29282.3,29191,29206.1,1364.03,39886604.7289
linear,BTCUSDT,2023-07-27T16:00:00+00:00,29285,29324,29251.9,29258.6,957.143,28027043.8603
linear,BTCUSDT,2023-07-27T15:00:00+00:00,29334.3,29350,29222.2,29285,1612.576,47239300.4225
linear,BTCUSDT,2023-07-27T14:00:00+00:00,29432.4,29432.4,29306.7,29334.3,1886.481,55423689.4957
linear,BTCUSDT,2023-07-27T13:00:00+00:00,29485.4,29493.7,29419,29432.4,851.843,25089937.0684
linear,BTCUSDT,2023-07-27T12:00:00+00:00,29492.5,29493.5,29444.7,29485.4,522.965,15412140.5976
linear,BTCUSDT,2023-07-27T11:00:00+00:00,29472.9,29513.7,29454.6,29492.5,396.591,11694618.3822
linear,BTCUSDT,2023-07-27T10:00:00+00:00,29526.9,29544,29463.6,29472.9,611.241,18031945.1939
linear,BTCUSDT,2023-07-27T09:00:00+00:00,29454.2,29551.7,29452,29526.9,637.74,18813113.2898
linear,BTCUSDT,2023-07-27T08:00:00+00:00,29394.6,29454.2,29380.2,29454.2,409.848,12054453.6158
linear,BTCUSDT,2023-07-27T07:00:00+00:00,29370,29453.5,29367.9,29394.6,455.932,13411717.0498
linear,BTCUSDT,2023-07-27T06:00:00+00:00,29445.7,29468.2,29367,29370,378.771,11144892.0429
linear,BTCUSDT,2023-07-27T05:00:00+00:00,29469.2,29484.2,29444,29445.7,958.041,28226886.6524
linear,BTCUSDT,2023-07-27T04:00:00+00:00,29389.4,29475,29389.4,29469.2,464.404,13675087.1636
linear,BTCUSDT,2023-07-27T03:00:00+00:00,29413.3,29436.7,29389.2,29389.4,221.305,6508889.8072
linear,BTCUSDT,2023-07-27T02:00:00+00:00,29387.4,29413.3,29332,29413.3,406.032,11922426.6588
linear,BTCUSDT,2023-07-27T01:00:00+00:00,29343.7,29400.7,29324.2,29387.4,598.998,17593616.0027
linear,BTCUSDT,2023-07-27T00:00:00+00:00,29336.9,29349.8,29286.5,29343.7,673.206,19737519.077
linear,BTCUSDT,2023-07-26T23:00:00+00:00,29459,29507.4,29276,29336.9,1042.266,30616141.0604
linear,BTCUSDT,2023-07-26T22:00:00+00:00,29453.7,29496.1,29411.5,29459,961.105,28310353.6722
linear,BTCUSDT,2023-07-26T21:00:00+00:00,29567,29646.2,29448.9,29453.7,1636.783,48348263.2708
linear,BTCUSDT,2023-07-26T20:00:00+00:00,29388.2,29664.1,29372.8,29567,2375.819,70109445.1351
linear,BTCUSDT,2023-07-26T19:00:00+00:00,29364.9,29391.7,29202.5,29388.2,1947.449,57088646.9781
linear,BTCUSDT,2023-07-26T18:00:00+00:00,29257,29483.6,29228,29364.9,3281.89,96252809.3598
linear,BTCUSDT,2023-07-26T17:00:00+00:00,29291.6,29312.9,29229.1,29257,1029.328,30138217.9608
linear,BTCUSDT,2023-07-26T16:00:00+00:00,29311.5,29350.7,29257.6,29291.6,879.797,25778414.7397
linear,BTCUSDT,2023-07-26T15:00:00+00:00,29252.9,29325.9,29252.3,29311.5,606.818,17778730.347
linear,BTCUSDT,2023-07-26T14:00:00+00:00,29294.9,29330.6,29190.6,29252.9,1421.153,41583489.2215
linear,BTCUSDT,2023-07-26T13:00:00+00:00,29217.3,29307.5,29217.3,29294.9,903.403,26438064.3026
linear,BTCUSDT,2023-07-26T12:00:00+00:00,29161.5,29233.3,29152.9,29217.3,479.775,14009363.0157
linear,BTCUSDT,2023-07-26T11:00:00+00:00,29181.8,29204.8,27470,29161.5,8787.885,255591895.2952
linear,BTCUSDT,2023-07-26T10:00:00+00:00,29176.7,29191.9,29151.2,29181.8,513.783,14988907.7309
linear,BTCUSDT,2023-07-26T09:00:00+00:00,29206.8,29219.2,29150.2,29176.7,398.822,11637704.3516
linear,BTCUSDT,2023-07-26T08:00:00+00:00,29206.3,29228.7,29192.9,29206.8,346.342,10117547.3713
linear,BTCUSDT,2023-07-26T07:00:00+00:00,29194.6,29234.6,29179.9,29206.3,583.697,17049635.8139
linear,BTCUSDT,2023-07-26T06:00:00+00:00,29255.9,29313.5,29178.4,29194.6,471.286,13780064.5727
linear,BTCUSDT,2023-07-26T05:00:00+00:00,29187.3,29269.8,29185.5,29255.9,359.84,10515698.8737
linear,BTCUSDT,2023-07-26T04:00:00+00:00,29236.7,29236.7,29187.3,29187.3,315.652,9219874.7605
linear,BTCUSDT,2023-07-26T03:00:00+00:00,29280.7,29382.8,29200.6,29236.7,1396.035,40831418.917
linear,BTCUSDT,2023-07-26T02:00:00+00:00,29119,29281.5,29115.3,29280.7,1597.951,46714465.9597
linear,BTCUSDT,2023-07-26T01:00:00+00:00,29156.4,29165,29092.9,29119,735.385,21424788.367
linear,BTCUSDT,2023-07-26T00:00:00+00:00,29216.2,29222.4,29130.4,29156.4,815.732,23793891.1344
linear,BTCUSDT,2023-07-25T23:00:00+00:00,29190.1,29237,29184.3,29216.2,268.827,7850960.3596
linear,BTCUSDT,2023-07-25T22:00:00+00:00,29217,29241.6,29190.1,29190.1,908.265,26528689.1771
linear,BTCUSDT,2023-07-25T21:00:00+00:00,29217.9,29235.4,29196.6,29217,172.271,5033731.7235
linear,BTCUSDT,2023-07-25T20:00:00+00:00,29188.4,29232.7,29176.6,29217.9,522.641,15265206.12
linear,BTCUSDT,2023-07-25T19:00:00+00:00,29250.9,29266.4,29183.2,29188.4,646.774,18906436.527
linear,BTCUSDT,2023-07-25T18:00:00+00:00,29262.1,29358.7,29243.5,29250.9,912.767,26725701.4734
linear,BTCUSDT,2023-07-25T17:00:00+00:00,29216.5,29276.6,29173.9,29262.1,771.795,22557937.5483
linear,BTCUSDT,2023-07-25T16:00:00+00:00,29167.1,29278.6,29165.5,29216.5,802.035,23437362.4015
linear,BTCUSDT,2023-07-25T15:00:00+00:00,29164.4,29223.8,29151.7,29167.1,1756.43,51263363.52
linear,BTCUSDT,2023-07-25T14:00:00+00:00,29265.5,29333,29145,29164.4,8411.954,245719780.7475
linear,BTCUSDT,2023-07-25T13:00:00+00:00,29108,29329.2,29069.1,29265.5,1533.4,44771144.1548
linear,BTCUSDT,2023-07-25T12:00:00+00:00,29115.6,29134,29086.9,29108,486.945,14176572.4279
linear,BTCUSDT,2023-07-25T11:00:00+00:00,29152.7,29156.3,29107,29115.6,362.038,10547744.1231
linear,BTCUSDT,2023-07-25T10:00:00+00:00,29154.9,29188.6,29135.1,29152.7,513.37,14971766.8881
linear,BTCUSDT,2023-07-25T09:00:00+00:00,29178.2,29266.9,29154.2,29154.9,1059.545,30927966.5162
linear,BTCUSDT,2023-07-25T08:00:00+00:00,29130.2,29185.8,29112.8,29178.2,424.96,12384924.5009
linear,BTCUSDT,2023-07-25T07:00:00+00:00,29131.8,29154.7,29112.6,29130.2,429.469,12512175.983
linear,BTCUSDT,2023-07-25T06:00:00+00:00,29114.4,29139.1,29101.3,29131.8,655.51,19090696.5503
linear,BTCUSDT,2023-07-25T05:00:00+00:00,29079.9,29136.2,29078.3,29114.4,330.423,9618030.6426
linear,BTCUSDT,2023-07-25T04:00:00+00:00,29092,29114.3,29060,29079.9,306.831,8924433.8051
linear,BTCUSDT,2023-07-25T03:00:00+00:00,29117.6,29135.9,29068.9,29092,399.48,11626587.0999
linear,BTCUSDT,2023-07-25T02:00:00+00:00,29066.6,29159.4,29052.2,29117.6,514.52,14978210.0342
linear,BTCUSDT,2023-07-25T01:00:00+00:00,29104.9,29105.8,29037.9,29066.6,617.227,17941134.0747
linear,BTCUSDT,2023-07-25T00:00:00+00:00,29163,29173.1,29085.2,29104.9,947.327,27589334.5361
linear,BTCUSDT,2023-07-24T23:00:00+00:00,29152.9,29191.9,29146.5,29163,306.409,8937693.805
linear,BTCUSDT,2023-07-24T22:00:00+00:00,29149.3,29180.3,29127,29152.9,510.869,14895043.3425
linear,BTCUSDT,2023-07-24T21:00:00+00:00,29138.4,29175,29114.9,29149.3,1160.267,33806502.8058
linear,BTCUSDT,2023-07-24T20:00:00+00:00,29104.2,29140.1,29076.7,29138.4,498.088,14502327.0967
linear,BTCUSDT,2023-07-24T19:00:00+00:00,29112.6,29143.9,29088.4,29104.2,755.157,21989391.9149
linear,BTCUSDT,2023-07-24T18:00:00+00:00,29029.1,29124.5,28991,29112.6,1247.773,36241060.1381
linear,BTCUSDT,2023-07-24T17:00:00+00:00,29097.8,29115,29012.6,29029.1,912.879,26531153.9755
linear,BTCUSDT,2023-07-24T16:00:00+00:00,29084.8,29144.4,29015.9,29097.8,1318.574,38349871.7491
linear,BTCUSDT,2023-07-24T15:00:00+00:00,29039.4,29129.5,28861.8,29084.8,2701.859,78475310.0743
linear,BTCUSDT,2023-07-24T14:00:00+00:00,29169.5,29177.7,29025.8,29039.4,3665.755,106662793.5945
linear,BTCUSDT,2023-07-24T13:00:00+00:00,29223.4,29244.9,29108.4,29169.5,1414.08,41270968.9737
linear,BTCUSDT,2023-07-24T12:00:00+00:00,29260.1,29260.1,29157.2,29223.4,1413.176,41268906.0451
linear,BTCUSDT,2023-07-24T11:00:00+00:00,29310.5,29323,29211.2,29260.1,1166.582,34141489.397
linear,BTCUSDT,2023-07-24T10:00:00+00:00,29160,29369.7,29100.3,29310.5,4330.03,126715976.1837
linear,BTCUSDT,2023-07-24T09:00:00+00:00,29744.2,29758.5,28941,29160,1810.753,53092680.1539
linear,BTCUSDT,2023-07-24T08:00:00+00:00,29815.3,29818.7,28139.2,29744.2,6928.068,204819924.4406
linear,BTCUSDT,2023-07-24T07:00:00+00:00,29768,29859.5,29719.2,29815.3,1181.694,35216212.2781
linear,BTCUSDT,2023-07-24T06:00:00+00:00,29786,29786,29755.1,29768,312.728,9310213.1017
linear,BTCUSDT,2023-07-24T05:00:00+00:00,29776.8,29806,29735.3,29786,341.303,10162128.9166
linear,BTCUSDT,2023-07-24T04:00:00+00:00,29703.7,29788.8,29646.9,29776.8,1230.476,36574564.1199
linear,BTCUSDT,2023-07-24T03:00:00+00:00,29783.8,29784.5,29654.8,29703.7,3584.806,106420754.6783
linear,BTCUSDT,2023-07-24T02:00:00+00:00,29901.8,29902.9,29749.9,29783.8,1584.955,47224675.4654
linear,BTCUSDT,2023-07-24T01:00:00+00:00,29998.9,30011.9,29852.5,29901.8,1123.478,33611846.5674
linear,BTCUSDT,2023-07-24T00:00:00+00:00,30071.1,30091.6,29998.1,29998.9,573.083,17224761.2985
linear,BTCUSDT,2023-07-23T23:00:00+00:00,30005.1,30085,30004.6,30071.1,543.826,16343814.0637
linear,BTCUSDT,2023-07-23T22:00:00+00:00,29940.2,30027.9,29929.8,30005.1,618.351,18546030.6913
linear,BTCUSDT,2023-07-23T21:00:00+00:00,30134.4,30134.4,29911.9,29940.2,905.52,27171276.5739
linear,BTCUSDT,2023-07-23T20:00:00+00:00,30087,30134.4,30083,30134.4,731.718,22031553.6137
linear,BTCUSDT,2023-07-23T19:00:00+00:00,30238.4,30340.6,30008,30087,1831.451,55281172.2628
linear,BTCUSDT,2023-07-23T18:00:00+00:00,30104.1,30281.9,30069.3,30238.4,1389.555,41901059.7358
linear,BTCUSDT,2023-07-23T17:00:00+00:00,29943.3,30117.6,29924.8,30104.1,2410.425,72176464.558
linear,BTCUSDT,2023-07-23T16:00:00+00:00,29886.2,29962.1,29882.5,29943.3,620.233,18559869.8512
linear,BTCUSDT,2023-07-23T15:00:00+00:00,29881.9,29896.8,29872.9,29886.2,372.76,11139905.2779
linear,BTCUSDT,2023-07-23T14:00:00+00:00,28748.2,29896,28736.5,29881.9,440.31,13022054.8745
linear,BTCUSDT,2023-07-23T13:00:00+00:00,44999.9,85526.3,22210,28748.2,83203.658,2650149151.398
linear,BTCUSDT,2023-07-23T12:00:00+00:00,500,199999.8,500,44999.9,51566.995,1821235938.5679
linear,BTCUSDT,2023-07-23T11:00:00+00:00,4749.9,34570,500,500,28733.232,574145196.9729
linear,BTCUSDT,2023-07-23T10:00:00+00:00,12310,12310,853,4749.9,13503.29,52046019.1214
linear,BTCUSDT,2023-07-23T09:00:00+00:00,22928,29985.1,12220,12310,21159.614,621687943.1588
linear,BTCUSDT,2023-07-23T08:00:00+00:00,29897.8,29934.7,8150,22928,34101.948,706809046.3326
linear,BTCUSDT,2023-07-23T07:00:00+00:00,29909.8,29911.9,29872.5,29897.8,14593.874,436166082.593
linear,BTCUSDT,2023-07-23T06:00:00+00:00,29912.4,29930.1,29882.2,29909.8,22235.657,664907195.9275
linear,BTCUSDT,2023-07-23T05:00:00+00:00,29894.3,29972.3,29890.3,29912.4,46549.204,1393485243.8365
linear,BTCUSDT,2023-07-23T04:00:00+00:00,29830.4,29910.6,29830.4,29894.3,19225.825,574328974.1139
linear,BTCUSDT,2023-07-23T03:00:00+00:00,29874.2,29876.2,29800,29830.4,12753.786,380671609.5947
linear,BTCUSDT,2023-07-23T02:00:00+00:00,29817.4,29882.2,29795.4,29874.2,20233.518,603899163.0698
linear,BTCUSDT,2023-07-23T01:00:00+00:00,29769.9,29859.3,29769.8,29817.4,30641.558,913766662.1791
linear,BTCUSDT,2023-07-23T00:00:00+00:00,29784.7,29814,29719.1,29769.9,52528.831,1563834848.1812
linear,BTCUSDT,2023-07-22T23:00:00+00:00,29794,29797.5,29633.6,29784.7,65875.299,1956403857.7786
linear,BTCUSDT,2023-07-22T22:00:00+00:00,30000.1,31090.3,29384.5,29794,20071.091,600384725.7257
linear,BTCUSDT,2023-07-22T21:00:00+00:00,29810.4,181700,28600,30000.1,55598.56,5099922692.6782
linear,BTCUSDT,2023-07-22T20:00:00+00:00,29821.9,30000,19127.1,29810.4,33124.672,874598718.6437
linear,BTCUSDT,2023-07-22T19:00:00+00:00,29798.6,29850,29787.7,29821.9,12846.792,383095651.4467
linear,BTCUSDT,2023-07-22T18:00:00+00:00,29826.3,29900,29789.6,29798.6,15569.013,464043570.2833
linear,BTCUSDT,2023-07-22T17:00:00+00:00,29888.3,29888.3,29796.6,29826.3,10660.542,318069618.9769
linear,BTCUSDT,2023-07-22T16:00:00+00:00,29883.4,30115.9,29847.9,29888.3,9661.061,288617626.5854
linear,BTCUSDT,2023-07-22T15:00:00+00:00,29885.6,29897.5,29823.3,29883.4,13868.449,414229704.9188
linear,BTCUSDT,2023-07-22T14:00:00+00:00,29836,29886.6,29827.7,29885.6,19699.234,588089633.2676
